timestamp,active_streams,total_packets,total_reconnects,error_streams,cpu_percent,memory_mb,disk_read_mb,disk_write_mb
2026-08-10T03:33:19,10,7400,0,0,2.6,81,0.0,0.0
2026-08-10T03:33:19,10,7430,0,0,2.6,81,0.0,0.0
2026-08-10T03:33:19,10,7460,0,0,2.7,81,0.0,0.0
2026-08-10T03:33:19,10,7500,0,0,2.7,81,0.0,0.0
2026-08-10T03:33:19,10,7530,0,0,2.6,81,0.0,0.0
2026-08-10T03:33:20,10,7560,0,0,2.6,81,0.0,0.0
2026-08-10T03:33:20,10,7610,0,0,2.6,81,0.0,0.2
2026-08-10T03:33:20,10,7640,0,0,2.6,81,0.0,0.0
2026-08-10T03:33:20,10,7680,0,0,2.6,81,0.0,0.0
2026-08-10T03:33:20,10,7710,0,0,2.6,82,0.0,0.0
2026-08-10T03:33:20,10,7750,0,0,2.6,82,0.0,0.0
2026-08-10T03:33:20,10,7780,0,0,2.6,82,0.0,0.0
2026-08-10T03:33:20,10,7820,0,0,2.7,82,0.0,0.0
2026-08-10T03:33:20,10,7860,0,0,2.6,82,0.0,0.0
2026-08-10T03:33:21,10,7880,0,0,2.6,82,0.0,0.3
2026-08-10T03:33:21,10,7930,0,0,2.6,83,0.0,0.0
2026-08-10T03:33:21,10,7960,0,0,2.6,83,0.0,0.0
2026-08-10T03:33:21,10,8000,0,0,2.6,85,0.0,0.0
2026-08-10T03:33:21,10,8040,0,0,2.7,85,0.0,0.0
2026-08-10T03:33:21,10,8070,0,0,2.7,85,0.0,0.0
2026-08-10T03:33:21,10,8100,0,0,2.7,85,0.0,0.0
2026-08-10T03:33:21,10,8130,0,0,2.6,85,0.0,0.0
2026-08-10T03:33:22,10,8180,0,0,2.6,85,0.0,0.2
2026-08-10T03:33:22,10,8210,0,0,2.6,85,0.0,0.0
2026-08-10T03:33:22,10,8250,0,0,2.6,85,0.0,0.0
2026-08-10T03:33:22,10,8270,0,0,2.6,85,0.0,0.0
2026-08-10T03:33:22,10,8310,0,0,2.6,85,0.0,0.0
2026-08-10T03:33:22,10,8350,0,0,2.6,85,0.0,0.0
2026-08-10T03:33:22,10,8380,0,0,2.7,85,0.0,0.0
2026-08-10T03:33:22,10,8420,0,0,2.7,85,0.0,0.0
2026-08-10T03:33:22,10,8460,0,0,2.6,85,0.0,0.0
2026-08-10T03:33:23,10,8490,0,0,2.6,85,0.0,0.3
2026-08-10T03:33:23,10,8530,0,0,2.6,85,0.0,0.0
2026-08-10T03:33:23,10,8560,0,0,2.6,86,0.0,0.0
2026-08-10T03:33:23,10,8600,0,0,2.6,87,0.0,0.0
2026-08-10T03:33:23,10,8630,0,0,2.6,87,0.0,0.0
2026-08-10T03:33:23,10,8660,0,0,2.6,87,0.0,0.0
2026-08-10T03:33:23,10,8710,0,0,2.6,87,0.0,0.0
2026-08-10T03:33:23,10,8740,0,0,2.6,87,0.0,0.0
2026-08-10T03:33:24,10,8780,0,0,2.6,87,0.0,0.2
2026-08-10T03:33:24,10,8810,0,0,2.6,87,0.0,0.0
2026-08-10T03:33:24,10,8840,0,0,2.6,87,0.0,0.0
2026-08-10T03:33:24,10,8890,0,0,2.6,87,0.0,0.0
2026-08-10T03:33:24,10,8920,0,0,2.6,88,0.0,0.0
2026-08-10T03:33:24,10,8950,0,0,2.6,88,0.0,0.0
2026-08-10T03:33:24,10,8990,0,0,2.6,88,0.0,0.0
2026-08-10T03:33:24,10,9020,0,0,2.6,88,0.0,0.0
2026-08-10T03:33:24,10,9060,0,0,2.5,88,0.0,0.0
2026-08-10T03:33:25,10,9100,0,0,2.6,88,0.0,0.3
2026-08-10T03:33:25,10,9140,0,0,2.6,89,0.0,0.0
2026-08-10T03:33:25,10,9170,0,0,2.6,89,0.0,0.0
2026-08-10T03:33:25,10,9200,0,0,2.6,90,0.0,0.0
2026-08-10T03:33:25,10,9240,0,0,2.6,90,0.0,0.0
2026-08-10T03:33:25,10,9280,0,0,2.6,90,0.0,0.0
2026-08-10T03:33:25,10,9310,0,0,2.6,90,0.0,0.0
2026-08-10T03:33:25,10,9350,0,0,2.5,90,0.0,0.0
2026-08-10T03:33:26,10,9370,0,0,2.5,90,0.0,0.2
